,PMBBILAN,PMBMOD,PMBBR,PMBPOL,PMBPRVMAT,PMBPBEN,PMBREC,PMBRECCPL,PMBCAPIT,PMBPBEX,PMBTXINT,POLTBMORT,PMBFRACT,PMBAGE,POLTARIF,PMBPMNZILL,PMBRACHAT,POLDURC,POLDURP,POLDTDEB,POLDTEXP,POLPRTOT,POLPRVIEHT,POLPRTECH,POLTAXE,POLPREPARG,POLPRDECES,POLNBTETE,POLSEXASS1,POLSEXASS2,POLINTERG,POLRISQ1,POLTETE11,POLTETE21,POLTARIF1,POLSURPR1,POLSURMOR1,POLPRCPL1,POLRISQ2,POLTETE12,POLTETE22,POLTARIF2,POLSURPR2,POLSURMOR2,POLPRCPL2,POLRISQ3,POLTETE13,POLTETE23,POLTARIF3,POLSURMOR3,POLPRCPL3,POLRISQ4,POLTETE14,POLTETE24,POLTARIF4,POLSURPR4,POLSURMOR4,POLPRCPL4,POLRISQ5,POLTETE15,POLTETE25,POLTARIF5,POLSURPR5,POLSURMOR5,POLPRCPL5,POLRISQ6,POLTETE16,POLTETE26,POLTARIF6,POLSURPR6,POLSURMOR6,POLPRCPL6,POLRISQA,POLTETE1A,POLTETE2A,POLTARIFA,POLSURPRA,POLSURMORA,POLPRCPLA,POLPRCPL9,POLPRCPL8,POLINDEX,POLDEVCAP,POLCAPAUT,POLSIT,CLIDTNAISS,CLIDTNAISS2
880,2018.0,8.0,11.0,566601.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,34.0,34.0,20000301.0,20340301.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19680409.0,19720420.0
881,2018.0,2.0,5.0,566701.0,12215.1,253.2,0.0,0.0,30000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,12938.3,12141.4,35.0,35.0,20000301.0,20350228.0,1426.3,803.1,680.8,0.0,532.9,232.0,1.0,F, ,2.5,0201,X, ,A  ,0.0,0.0,69.7,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,B  ,0.0,0.0,42.8,0205,X, ,A  ,0.0,0.0,258.7,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19720420.0,0.0
882,2018.0,2.0,5.0,566602.0,12398.1,259.9,0.0,0.0,30000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,13130.1,12324.9,35.0,35.0,20000301.0,20350228.0,1508.1,844.8,716.0,0.0,532.9,271.7,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,107.4,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,B  ,0.0,0.0,45.2,0205,X, ,A  ,0.0,0.0,258.7,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19680409.0,0.0
883,2018.0,2.0,5.0,567601.0,12311.5,255.5,0.0,0.0,30000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,13042.0,12238.0,35.0,35.0,20000301.0,20350228.0,1053.0,831.7,704.9,0.0,532.9,259.2,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,95.2,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,B  ,0.0,0.0,31.6,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19710806.0,0.0
884,2018.0,29.0,2.0,568102.0,7383.1,416.6,0.0,0.0,11851.6,0.0,2.5,GKF1995   ,0.0,18.0,A  ,7383.1,7367.9,38.0,38.0,20000301.0,20380228.0,1102.8,1102.8,1029.0,0.0,981.0,48.0,1.0,F, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,2.0,CHF ,7500.0,9.0,19740108.0,0.0
885,2018.0,9.0,11.0,568601.0,0.0,0.0,48.0,0.0,15000.0,0.0,0.0,GKM1995   ,1.0,18.0,B  ,0.0,0.0,43.0,43.0,20000401.0,20420331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19770928.0,19770127.0
886,2018.0,29.0,2.0,569502.0,2745.7,179.0,0.0,0.0,4203.8,0.0,2.5,GKM1995   ,0.0,18.0,A  ,2745.7,2740.1,36.0,0.0,20000401.0,20360331.0,1323.0,1323.0,1233.8,0.0,1185.8,48.0,1.0,M, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,5.0,CHF ,7500.0,9.0,19750924.0,0.0
887,2018.0,8.0,11.0,571501.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,24.0,24.0,20000401.0,20240331.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,4.0,19581015.0,19660405.0
888,2018.0,2.0,5.0,571801.0,12207.2,253.1,0.0,0.0,30000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,12929.4,12133.5,35.0,35.0,20000301.0,20350228.0,991.9,800.3,678.3,0.0,532.9,229.3,1.0,F, ,2.5,0201,X, ,A  ,0.0,0.0,67.3,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,B  ,0.0,0.0,29.8,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19731128.0,0.0
889,2018.0,8.0,11.0,563401.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,28.0,28.0,20000301.0,20280228.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19620914.0,19660425.0
890,2018.0,8.0,11.0,573701.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,36.0,36.0,20000401.0,20360401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19701216.0,19790531.0
891,2018.0,2.0,5.0,575001.0,27491.3,601.8,0.0,0.0,30000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,27621.5,27328.0,20.0,20.0,20000401.0,20200331.0,1545.5,1545.5,1310.0,0.0,1145.8,326.2,1.0,F, ,2.5,0201, , ,A  ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0203, , ,A  ,0.0,0.0,0204, , ,B  ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19550902.0,0.0
892,2018.0,8.0,11.0,575101.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,30.0,30.0,20000312.0,20300312.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19640613.0,19690719.0
893,2018.0,8.0,11.0,576801.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,19.0,19.0,20000301.0,20190301.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19531130.0,19600625.0
894,2018.0,2.0,5.0,577002.0,6501.8,132.8,0.0,0.0,20000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,7010.0,6461.9,40.0,40.0,20000401.0,20400331.0,498.9,454.8,385.5,0.0,289.5,143.7,1.0,F, ,2.5,0201,X, ,A  ,0.0,0.0,44.1,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,20000.0,0.0,19780112.0,0.0
895,2018.0,2.0,5.0,577101.0,6574.8,133.4,0.0,0.0,20000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,7091.3,6534.5,40.0,40.0,20000401.0,20400331.0,537.2,475.4,403.0,0.0,289.5,163.3,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,61.8,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,20000.0,0.0,19750911.0,0.0
896,2018.0,8.0,11.0,577701.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,37.0,37.0,20000309.0,20370309.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19731225.0,19720302.0
897,2018.0,2.0,5.0,577801.0,13138.1,271.7,0.0,0.0,40000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,14156.2,13058.0,40.0,40.0,20000309.0,20400308.0,1577.2,922.2,781.7,0.0,579.0,299.3,1.0,F, ,2.5,0201,X, ,A  ,0.0,0.0,99.2,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,B  ,0.0,0.0,47.3,0205,X, ,A  ,0.0,0.0,172.5,0206,X, ,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,0.0,19720302.0,0.0
898,2018.0,2.0,5.0,577702.0,13283.8,272.8,0.0,0.0,40000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,14313.8,13203.2,40.0,40.0,20000309.0,20400308.0,1462.9,955.1,809.6,0.0,579.0,330.6,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,127.9,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,B  ,0.0,0.0,43.9,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,0.0,19731225.0,0.0
899,2018.0,9.0,11.0,579501.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995   ,12.0,18.0,B  ,0.0,0.0,28.0,28.0,20000401.0,20280331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19621101.0,19621124.0
900,2018.0,8.0,11.0,580101.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,24.0,24.0,20000401.0,20240401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19580511.0,19630126.0
901,2018.0,9.0,11.0,580401.0,0.0,0.0,48.0,0.0,15000.0,0.0,0.0,GKM1995   ,1.0,18.0,B  ,0.0,0.0,26.0,26.0,20000401.0,20260331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19630123.0,19610325.0
902,2018.0,2.0,5.0,582801.0,12161.6,249.2,0.0,0.0,30000.0,0.0,2.5,GKF1995   ,12.0,18.0,B  ,12889.0,12087.8,35.0,35.0,20000401.0,20350331.0,1169.7,808.4,685.2,0.0,532.9,237.0,1.0,F, ,2.5,0201,X, ,A  ,0.0,0.0,74.2,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,B  ,0.0,0.0,35.1,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19681113.0,0.0
903,2018.0,8.0,11.0,582802.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKF1995   ,1.0,18.0,A  ,0.0,0.0,34.0,34.0,20000401.0,20340401.0,150.0,150.0,120.0,0.0,0.0,120.0,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19681113.0,0.0
904,2018.0,2.0,5.0,585601.0,22452.8,458.5,0.0,0.0,60000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,23961.2,22317.2,37.0,37.0,20000401.0,20370331.0,2330.5,1564.3,1325.9,0.0,980.0,509.8,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,192.3,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,189.0,0204,X, ,A  ,0.0,0.0,69.9,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,315.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,60000.0,0.0,19711110.0,0.0
905,2018.0,2.0,5.0,586101.0,3175.5,217.2,0.0,0.0,3808.2,0.0,2.5,GKF1995   ,0.0,18.0,B  ,3175.5,3170.5,28.0,28.0,20000401.0,20280331.0,1256.1,1048.2,888.5,0.0,734.3,264.0,1.0,F, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,3808.2,9.0,19640831.0,0.0
906,2018.0,2.0,5.0,586201.0,4122.8,279.8,0.0,0.0,4570.8,0.0,2.5,GKM1995   ,0.0,18.0,B  ,4122.8,4116.3,24.0,24.0,20000401.0,20240331.0,1550.7,1294.4,1097.2,0.0,904.8,328.0,1.0,M, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,4570.8,9.0,19600402.0,0.0
907,2018.0,2.0,5.0,587001.0,24037.6,513.6,0.0,0.0,40000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,24783.8,23896.2,27.0,27.0,20000401.0,20270331.0,1701.1,1505.5,1276.1,0.0,1029.3,404.5,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,144.6,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0204,X, ,B  ,0.0,0.0,51.0,    , , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,0.0,19630714.0,0.0
908,2018.0,8.0,11.0,588001.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,23.0,23.0,20000401.0,20230331.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,18.0,19580401.0,19620322.0
909,2018.0,8.0,11.0,589602.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,29.0,29.0,20000401.0,20290401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19640130.0,19670331.0
910,2018.0,2.0,5.0,590101.0,20672.0,438.9,0.0,0.0,40000.0,0.0,2.5,GKM1995   ,12.0,18.0,B  ,21539.7,20551.1,30.0,30.0,20000401.0,20300331.0,1904.3,1353.9,1147.6,0.0,888.9,400.6,1.0,M, ,2.5,0201,X, ,A  ,0.0,0.0,157.3,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,B  ,0.0,0.0,57.1,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,6.0,19630206.0,0.0
911,2018.0,8.0,11.0,590103.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,GKM1995   ,12.0,18.0,A  ,0.0,0.0,28.0,28.0,20000401.0,20280331.0,150.0,150.0,120.0,0.0,0.0,120.0,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19630206.0,0.0
912,2018.0,9.0,11.0,590302.0,0.0,0.0,48.0,0.0,15000.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,39.0,39.0,20000401.0,20390401.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19750717.0,19730704.0
913,2018.0,8.0,11.0,590501.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,32.0,32.0,20000401.0,20320401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,F,M,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19670211.0,19690902.0
914,2018.0,8.0,11.0,592801.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,23.0,23.0,20000401.0,20230401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19590211.0,19570502.0
915,2018.0,9.0,11.0,594303.0,0.0,0.0,64.0,0.0,15000.0,0.0,0.0,GKF1995   ,1.0,18.0,A  ,0.0,0.0,30.0,30.0,20000501.0,20300430.0,240.0,240.0,192.0,0.0,0.0,192.0,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19641102.0,0.0
916,2018.0,8.0,11.0,595101.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,33.0,33.0,20000403.0,20330403.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19670917.0,19730112.0
917,2018.0,2.0,5.0,595601.0,5157.2,365.0,0.0,0.0,6385.9,0.0,2.5,GKM1995   ,0.0,18.0,B  ,5157.2,5149.5,30.0,30.0,20000501.0,20300430.0,1880.2,1513.4,1282.8,0.0,1000.0,441.3,1.0,M, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,6385.9,9.0,19640605.0,0.0
918,2018.0,8.0,11.0,581402.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,24.0,24.0,20000401.0,20240401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,F,M,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19580528.0,19590430.0
919,2018.0,9.0,11.0,597101.0,0.0,0.0,48.0,0.0,15000.0,0.0,0.0,GKM1995   ,1.0,18.0,B  ,0.0,0.0,26.0,26.0,20000401.0,20260331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,F,M,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19680101.0,19601211.0
920,2018.0,8.0,11.0,598701.0,0.0,0.0,30.0,0.0,7500.0,0.0,0.0,GKM1995   ,1.0,18.0,A  ,0.0,0.0,22.0,22.0,20000401.0,20220401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19560618.0,19581005.0
921,2018.0,2.0,5.0,598602.0,8284.2,310.4,0.0,0.0,10277.7,0.0,2.5,GKM1995   ,0.0,18.0,B  ,8284.2,8271.7,30.0,30.0,20000501.0,20300430.0,1232.1,997.9,845.8,0.0,666.7,283.7,1.0,M, ,2.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,10277.7,9.0,19660818.0,0.0
